file_name,labels,category
c_412_Uni_4_0.jpg,07-25-82,font_generat_date
b_car_003042.png,70.000=,orand
671_bg6_Uni_1731292709_328.jpg,"**670,007.91**",star_digit_label
a_car_001708.png,"864,-",orand
872_bg3_Did_1731292710_33.jpg,"*646,148.6****",star_digit_label
b_car_004186.png,157009,orand
b_car_003692.png,2.831.184.,orand
b_car_005727.png,199.650.-,orand
L_130_Uni_5_0.jpg,"$ 30,592.78",font_generat_dollar
b_car_004816.png,233000,orand
L_211_ari_5_0.jpg,"$ 194,282.41",font_generat_dollar
295_bg5_tim_1731292709_974.jpg,"86,273.55*",star_digit_label
L_331_Liu_t_0.jpg,"$ 327,136.12",font_generat_dollar
a_car_001715.png,24910,orand
Image (4)-15.jpg,08/03/1990,real_date
c_478_Uni_0_0.jpg,04-09-68,font_generat_date
a_car_001064.png,100000,orand
L_592_CRE_4_0.jpg,"$ 432,454.7",font_generat_dollar
c_560_Fut_i_0.jpg,05/12/3131,font_generat_date
L_553_gab_7_0.jpg,"$ 143,856.6",font_generat_dollar
L_939_Fut_7_0.jpg,"$ 709,150.84",font_generat_dollar
21_bg0_Ari_1731292708_908.jpg,"****663,169.8**",star_digit_label
Image (2)-04.jpg,"February 21, 1998",real_date
Image-19.jpg,21 09 2013,real_date
409_bg5_Uni_1731292709_783.jpg,"**797,289.59**",star_digit_label
227_bg5_Uni_1731292709_692.jpg,"**134,739.43***",star_digit_label
b_car_006017.png,107.800.-,orand
b_car_006014.png,500,orand
L_264_Did_4_0.jpg,"$ 757,417.56",font_generat_dollar
808_bg6_Uni_1731292709_987.jpg,"****532,404.0",star_digit_label
85_bg4_tim_1731292708_74.jpg,"******298,149.57****",star_digit_label
L_320_Did_i_0.jpg,"$ 791,936.73",font_generat_dollar
Image (2)-12.jpg,"December 4, 2014",real_date
L_819_Cas_7_0.jpg,"$ 221,105.42",font_generat_dollar
L_938_Uni_7_0.jpg,"$ 677,465.9",font_generat_dollar
590_bg6_Fut_1731292709_103.jpg,"**467,811.48*",star_digit_label
b_car_003644.png,285012,orand
c_1004_Bel_4_0.jpg,02/04/9987,font_generat_date
c_472_Uni_4_0.jpg,05-27-59,font_generat_date
L_300_Ari_0_0.jpg,"$ 708,209.03",font_generat_dollar
Image (1)-11.jpg,06 09 2001,real_date
L_763_hel_5_0.jpg,"$ 272,826.67",font_generat_dollar
4b7d1ac2-103.jpg,26/04/2023,real_date
86950a54-15.jpg,08/04/2021,real_date
650_bg5_Uni_1731292709_93.jpg,"*946,159.99***",star_digit_label
c_1046_Swa_4_0.jpg,02/06/7625,font_generat_date
b_car_005043.png,150.000.-,orand
L_756_hel_7_0.jpg,"$ 847,138.38",font_generat_dollar
a_car_001086.png,97060,orand
855_bg5_Uni_1731292709_50.jpg,"******784,418.85",star_digit_label
L_436_Str_7_0.jpg,"$ 797,196.12",font_generat_dollar
420_bg0_Hel_1731292709_22.jpg,"407,377.17**",star_digit_label
L_248_Ott_t_0.jpg,"$ 525,684.94",font_generat_dollar
faeff91f-2.jpg,16 02 23,real_date
b_car_005928.png,"63,000,=",orand
L_937_Fut_0_0.jpg,"$ 180,993.26",font_generat_dollar
L_656_Fut_0_0.jpg,"$ 54,382.57",font_generat_dollar
L_453_Uni_4_0.jpg,"$ 93,597.67",font_generat_dollar
873_bg0_Ari_1731292710_505.jpg,"******840,688.53**",star_digit_label
L_647_Wai_6_0.jpg,"$ 865,411.12",font_generat_dollar
c_574_LaB_0_0.jpg,08-01-32,font_generat_date
694_bg4_hel_1731292709_491.jpg,"*******509,350.79",star_digit_label
L_4_Sna_0_0.jpg,"$ 969,634.61",font_generat_dollar
L_368_Hon_0_0.jpg,"$ 828,212.02",font_generat_dollar
Image (3)-20.jpg,18 Mar 1993,real_date
27_bg4_Fut_1731292708_634.jpg,"****157,957.33*",star_digit_label
L_137_Sna_5_0.jpg,"$ 703,728.99",font_generat_dollar
L_675_Fut_5_0.jpg,"$ 930,412.62",font_generat_dollar
b_car_005345.png,23.08,orand
c_1180_Mag_0_0.jpg,01-27-76,font_generat_date
c_598_Uni_5_0.jpg,03-02-23,font_generat_date
895_bg5_Bod_1731292710_764.jpg,"****189,913.23***",star_digit_label
L_442_Myn_0_0.jpg,"$ 108,902.36",font_generat_dollar
327_bg7_hel_1731292709_967.jpg,"*****65,920.35***",star_digit_label
b_car_003591.png,75.600.=,orand
Image (6)-13.jpg,21 09 2003,real_date
837_bg4_Uni_1731292709_428.jpg,"*586,621.11**",star_digit_label
L_929_ari_0_0.jpg,"$ 25,154.27",font_generat_dollar
c_414_Fut_6_0.jpg,2853-05-12,font_generat_date
L_610_Ree_0_0.jpg,"$ 229,621.76",font_generat_dollar
2396d586-151.jpg,21/06/2002,real_date
33_bgi_Fut_1731292708_827.jpg,"***99,015.42",star_digit_label
c_106_Uni_4_0.jpg,10-09-17,font_generat_date
452_bg7_Uni_1731292709_116.jpg,"*******388,142.99*",star_digit_label
a_car_000265.png,352.88,orand
588_bg3_Fut_1731292709_804.jpg,"*******244,306.59**",star_digit_label
252_bg0_Uni_1731292709_730.jpg,"219,205.65*",star_digit_label
Image (5)-16.jpg,30/03/1990,real_date
346_bg3_Fut_1731292709_823.jpg,"***96,548.63****",star_digit_label
a_car_000719.png,35000,orand
b_car_005929.png,"21,420,=",orand
L_367_G_a_4_0.jpg,"$ 609,305.25",font_generat_dollar
L_31_Fut_4_0.jpg,"$ 818,951.53",font_generat_dollar
L_337_Ste_4_0.jpg,"$ 327,876.23",font_generat_dollar
b_car_003638.png,1368900,orand
L_278_Myn_7_0.jpg,"$ 294,972.37",font_generat_dollar
c_1164_Did_5_0.jpg,8950-07-22,font_generat_date
L_402_LaB_6_0.jpg,"$ 356,797.41",font_generat_dollar
a_car_000879.png,839=,orand
L_196_Uni_i_0.jpg,"$ 252,222.91",font_generat_dollar
874_bg5_Did_1731292710_185.jpg,"190,879.33**",star_digit_label
100_bg0_Fut_1731292708_312.jpg,"*****980,217.65***",star_digit_label
L_895_CON_0_0.jpg,"$ 48,846.92",font_generat_dollar
938_bg3_Uni_1731292710_743.jpg,"*****166,931.99**",star_digit_label
L_250_Daw_t_0.jpg,"$ 357,911.46",font_generat_dollar
Image (2)-05.jpg,"March 17, 2014",real_date
b_car_004738.png,30.200.-,orand
L_123_May_0_0.jpg,"$ 119,854.03",font_generat_dollar
L_513_Did_7_0.jpg,"$ 226,805.67",font_generat_dollar
b_car_003533.png,80000,orand
a6b435dd-34.jpg,31/08/23,real_date
L_245_Han_0_0.jpg,"$ 478,450.3",font_generat_dollar
L_68_Cas_0_0.jpg,"$ 77,101.35",font_generat_dollar
89_bgi_Uni_1731292708_262.jpg,"**767,541.48*",star_digit_label
920_bg5_Fut_1731292710_706.jpg,"****447,057.05**",star_digit_label
b_car_004494.png,286 500,orand
47_bg5_ARI_1731292708_732.jpg,"****395,554.07",star_digit_label
883_bg4_Ari_1731292710_41.jpg,"****690,704.75*",star_digit_label
b_car_005893.png,400.000-,orand
b_car_006291.png,"74.990,",orand
951_bgi_Uni_1731292710_437.jpg,"*******52,803.03",star_digit_label
b_car_004681.png,44205,orand
L_413_Bod_t_0.jpg,"$ 750,276.54",font_generat_dollar
a_car_001795.png,"3. 258 ,564 =",orand
c_302_Uni_3_0.jpg,25/12/9608,font_generat_date
b_car_004876.png,59.500.,orand
b_car_005603.png,169.249,orand
b_car_005650.png,101.150-,orand
Image-17.jpg,20 10 2013,real_date
L_97_Hav_5_0.jpg,"$ 762,367.26",font_generat_dollar
a457d052-155.jpg,09/05/24,real_date
b_car_006408.png,328.136,orand
L_743_Uni_t_0.jpg,"$ 671,221.21",font_generat_dollar
L_132_Fut_4_0.jpg,"$ 555,012.87",font_generat_dollar
L_27_Did_7_0.jpg,"$ 637,714.02",font_generat_dollar
b_car_005213.png,127.992,orand
L_258_Bet_0_0.jpg,"$ 94,462.89",font_generat_dollar
b_car_003099.png,145.000.-,orand
a_car_000432.png,15019=,orand
49e035e9-77.jpg,09/11/2001,real_date
L_204_Fut_4_0.jpg,"$ 536,168.99",font_generat_dollar
c_258_Dar_5_0.jpg,9713-07-11,font_generat_date
L_472_Rut_0_0.jpg,"$ 864,794.45",font_generat_dollar
F1.png,19 3 25,real_date
b0d928b5-3.jpg,06 05 22,real_date
L_351_Daw_4_0.jpg,"$ 100,246.37",font_generat_dollar
b_car_003865.png,"60,000.-",orand
c_20_Did_4_0.jpg,25/02/7460,font_generat_date
b_car_003141.png,92.500-,orand
748_bg5_hel_1731292709_377.jpg,"**405,698.23**",star_digit_label
Image (5)-03.jpg,05/09/2022,real_date
L_295_Bro_0_0.jpg,"$ 972,145.07",font_generat_dollar
c_174_Sna_0_0.jpg,6700-11-25,font_generat_date
L_400_Fut_0_0.jpg,"$ 961,942.85",font_generat_dollar
L_597_Bet_4_0.jpg,"$ 950,384.59",font_generat_dollar
213_bg7_Hel_1731292709_415.jpg,"***705,635.47**",star_digit_label
a_car_002117.png,1.280602,orand
774_bg7_Fut_1731292709_825.jpg,"****605,044.88***",star_digit_label
af0ce065-GT10.jpg,08/07/2013,real_date
c_406_Rad_3_0.jpg,08-02-72,font_generat_date
a_car_000944.png,33.165,orand
b_car_006321.png,106.148.,orand
c_540_Fut_5_0.jpg,9742-04-23,font_generat_date
L_54_Hel_3_0.jpg,"$ 605,798.6",font_generat_dollar
b_car_003016.png,297.394.-,orand
351_bgt_Fut_1731292709_284.jpg,"*505,634.48*",star_digit_label
571_bg4_Uni_1731292709_461.jpg,"*******646,544.49*",star_digit_label
a_car_001023.png,28000,orand
580_bg7_Uni_1731292709_716.jpg,"***966,870.63*",star_digit_label
c_428_tim_4_0.jpg,03/01/2544,font_generat_date
Image-10.jpg,06 02 2023,real_date
a_car_002175.png,"123.488, -",orand
c_316_Mor_6_0.jpg,09-01-96,font_generat_date
b_car_006328.png,2.100.000.,orand
c_28_Ree_4_0.jpg,10-23-13,font_generat_date
a_car_001736.png,37.962 =,orand
L_178_Fut_0_0.jpg,"$ 723,833.77",font_generat_dollar
L_563_Uni_4_0.jpg,"$ 851,432.27",font_generat_dollar
L_882_G_a_5_0.jpg,"$ 428,255.14",font_generat_dollar
a_car_000507.png,44.167,orand
L_394_Uni_7_0.jpg,"$ 913,594.37",font_generat_dollar
c_1184_Fut_0_0.jpg,16/09/2902,font_generat_date
708_bg5_Fut_1731292709_432.jpg,"***96,631.35*",star_digit_label
92b10af5-126.jpg,19/02/2023,real_date
8548ec24-48.jpg,22/11/1860,real_date
a_car_000352.png,15.959,orand
L_524_hel_0_0.jpg,"$ 159,897.56",font_generat_dollar
343_bg5_Uni_1731292709_171.jpg,"791,004.72***",star_digit_label
L_920_hel_0_0.jpg,"$ 859,634.68",font_generat_dollar
7ca975e5-22.jpg,28/07/23,real_date
L_804_tim_3_0.jpg,"$ 904,605.36",font_generat_dollar
4f12e3c1-106.jpg,15 01 23,real_date
L_447_Hel_0_0.jpg,"$ 871,160.08",font_generat_dollar
552_bg0_Uni_1731292709_334.jpg,"*****573,199.83***",star_digit_label
c_1078_Bet_7_0.jpg,10-26-34,font_generat_date
60_bgi_ARI_1731292708_388.jpg,"***557,214.91***",star_digit_label
L_322_Fut_5_0.jpg,"$ 187,602.68",font_generat_dollar
56_bgt_tim_1731292708_123.jpg,"****829,037.21",star_digit_label
L_125_Sna_4_0.jpg,"$ 323,889.47",font_generat_dollar
b_car_003724.png,199.456.-,orand
A4.png,2/2/22,real_date
b_car_006379.png,100.000_,orand
c_320_gab_0_0.jpg,23/08/9954,font_generat_date
L_729_Ott_7_0.jpg,"$ 372,482.12",font_generat_dollar
b_car_003633.png,75,orand
b_car_005305.png,268.922=,orand
c_206_Fut_i_0.jpg,10/09/8184,font_generat_date
176_bgt_tim_1731292708_521.jpg,"******73,853.92***",star_digit_label
L_770_Fut_5_0.jpg,"$ 640,248.99",font_generat_dollar
b_car_003857.png,500.000.-,orand
8d0c1480-147.jpg,05/05/1969,real_date
698_bg6_Fut_1731292709_427.jpg,"***848,873.27****",star_digit_label
555_bg5_Hel_1731292709_38.jpg,"******751,585.91***",star_digit_label
L_977_Uni_0_0.jpg,"$ 258,977.51",font_generat_dollar
a_car_000246.png,8.289,orand
c_1012_Hom_0_0.jpg,03-26-94,font_generat_date
a_car_000413.png,"4.677,70",orand
b_car_003256.png,"100,000.-",orand
a_car_001066.png,8293,orand
499_bg7_Uni_1731292709_986.jpg,"701,428.11*",star_digit_label
c_386_Fut_5_0.jpg,15/04/8426,font_generat_date
c_1084_tim_t_0.jpg,07-31-52,font_generat_date
a_car_002103.png,8000._,orand
b_car_004632.png,97.865.=,orand
654_bg6_Hel_1731292709_518.jpg,"***141,062.34",star_digit_label
d665f1f0-87.jpg,18 01 23,real_date
a_car_000586.png,21.5,orand
c_1060_Com_t_0.jpg,10-03-12,font_generat_date
a_car_001965.png,4651=,orand
L_66_Sna_7_0.jpg,"$ 930,359.8",font_generat_dollar
345_bg7_Uni_1731292709_668.jpg,"*586,035.88",star_digit_label
296_bg4_tim_1731292709_719.jpg,"****922,492.46*",star_digit_label
L_187_Uni_5_0.jpg,"$ 988,101.99",font_generat_dollar
944_bg4_Hel_1731292710_25.jpg,"*638,376.14**",star_digit_label
L_0_Did_6_0.jpg,"$ 68,085.17",font_generat_dollar
b_car_003508.png,330.024.-,orand
a_car_002127.png,12300,orand
5a560afd-9.jpg,03-06-2004,real_date
L_192_Uni_5_0.jpg,"$ 194,895.09",font_generat_dollar
L_642_Jus_7_0.jpg,"$ 454,305.17",font_generat_dollar
E2.png,20/2/22,real_date
c_1002_mat_3_0.jpg,9987-04-02,font_generat_date
136_bg0_Uni_1731292708_891.jpg,"**730,950.32*",star_digit_label
a_car_000328.png,55.5,orand
c_196_Bod_0_0.jpg,05-15-03,font_generat_date
b_car_006277.png,250.000.=,orand
b_car_005517.png,35200,orand
L_875_Uni_6_0.jpg,"$ 806,138.91",font_generat_dollar
b_car_005287.png,"45,000=",orand
c_546_Bet_7_0.jpg,8503-09-06,font_generat_date
c_246_Mor_6_0.jpg,6656-04-30,font_generat_date
L_748_Uni_6_0.jpg,"$ 289,355.16",font_generat_dollar
393_bgi_Fut_1731292709_158.jpg,"701,730.49****",star_digit_label
L_76_Fut_5_0.jpg,"$ 13,732.14",font_generat_dollar
828_bg4_Bod_1731292709_690.jpg,"*****896,992.16****",star_digit_label
b_car_004782.png,80.000.,orand
L_955_Lea_7_0.jpg,"$ 828,500.43",font_generat_dollar
L_778_Jus_5_0.jpg,"$ 871,967.87",font_generat_dollar
87_bg6_Uni_1731292708_37.jpg,"*******751,037.9***",star_digit_label
Image (3)-03.jpg,02/05/2003,real_date
L_131_Daw_t_0.jpg,"$ 403,447.29",font_generat_dollar
b_car_004585.png,12.740.,orand
L_567_Bod_0_0.jpg,"$ 631,860.61",font_generat_dollar
773_bg3_Uni_1731292709_934.jpg,"*******252,448.18****",star_digit_label
c_356_Mes_5_0.jpg,31/10/5182,font_generat_date
003d87e5-84.jpg,21/03/2023,real_date
331_bg7_Bod_1731292709_741.jpg,"**396,160.67**",star_digit_label
L_458_Lar_5_0.jpg,"$ 847,142.16",font_generat_dollar
a_car_001811.png,6742-,orand
c_368_Zey_0_0.jpg,14/05/2925,font_generat_date
L_753_Uni_t_0.jpg,"$ 586,237.37",font_generat_dollar
c_198_Fut_0_0.jpg,5306-09-12,font_generat_date
b_car_003293.png,"40,000.-",orand
677_bgt_Uni_1731292709_213.jpg,"*601,663.52***",star_digit_label
999_bg3_Uni_1731292710_839.jpg,"***9,932.14*",star_digit_label
121_bgt_hel_1731292708_100.jpg,"**542,218.62*",star_digit_label
65_bgi_Hel_1731292708_895.jpg,"*****642,577.99****",star_digit_label
b_car_003873.png,250.000.-,orand
a_car_001713.png,480. -,orand
b_car_004157.png,121.380.,orand
L_115_ARI_3_0.jpg,"$ 243,459.94",font_generat_dollar
a_car_000278.png,17194-,orand
L_305_Rut_i_0.jpg,"$ 662,948.61",font_generat_dollar
262_bgt_Fut_1731292709_856.jpg,"****908,560.51***",star_digit_label
c_522_Uni_4_0.jpg,9623-01-20,font_generat_date
Image (1)-12.jpg,14 05 2006,real_date
L_870_Sna_4_0.jpg,"$ 263,457.23",font_generat_dollar
b_car_006308.png,180.025.,orand
492_bg3_Fut_1731292709_125.jpg,"****117,830.38*",star_digit_label
b_car_004329.png,83309-,orand
669_bg6_Fut_1731292709_406.jpg,"*******382,547.65",star_digit_label
L_905_Ams_5_0.jpg,"$ 76,218.24",font_generat_dollar
L_252_Hel_7_0.jpg,"$ 446,077.55",font_generat_dollar
77bff535-153.jpg,23.8.23,real_date
b_car_003351.png,36.576,orand
b_car_003509.png,24. 000.,orand
b_car_004753.png,30.000.,orand
a_car_000937.png,12224,orand
Image (1)-15.jpg,01 07 2019,real_date
train_image_2921.png,tremendous climax in the island orgy .,IAM
976_t_0.jpg,One seven Eighty Twelve Eighty Two twenty Sixty dollars,scrabble_generate_legal
1059_bg5_Bel_1734659821_401.jpg,two eighty fourteen ninety Million eight thousand Seventeen eighty Cent,hand_font_generate_legal
train_image_3139.png,"to the memory of "" - are seen as an",IAM
1091_bg7_Sum_1734659822_331.jpg,Nineteen Thousand four seventy twenty Two Five Sixty Thirteen cent,hand_font_generate_legal
train_image_2977.png,"that air of improvisation , as of off-the-cuff",IAM
330_0_0.jpg,zeroes seventy only,scrabble_generate_legal
26_bg7_The_1734659815_223.jpg,Eight,hand_font_generate_legal
513_6_0.1.jpg,"seven hundred and sixty-five thousand,",scrabble_with_symbol
688_bg7_Com_1734659818_745.jpg,twelve Thousand Hundred twelve hundred nineteen cent,hand_font_generate_legal
train_image_2720.png,"Administration's sharpened policies , the",IAM
41_5_0.jpg,Thirty,scrabble_generate_legal
411_bg4_mat_1734659816_768.jpg,twelve one sixty Only,hand_font_generate_legal
L_922_Bod_7_0.jpg,"nine hundred and eighty-one thousand, one hundred and twenty-eight dollars and seventeen cents only",printed_legal
1241_4_0.jpg,Seven zeroes Fifteen one three Twenty hundred Zeroes ninety five dollars,scrabble_generate_legal
780_3_0.jpg,twenty seventeen Hundred eight Thirteen Eighteen dollars,scrabble_generate_legal
663_5_0.jpg,Five Eight Seventeen Forty zeroes Dollar,scrabble_generate_legal
train_image_3450.png,always comically grotesque ; they were not asked,IAM
531_0_0.jpg,hundred Nine one twelve Cent,scrabble_generate_legal
834_bgt_Mes_1734659819_387.jpg,zeroes zeroes Thousand Ninety One Twenty One cents,hand_font_generate_legal
634_bgi_Cas_1734659818_402.jpg,Eighteen Seventy nine seven five Dollar,hand_font_generate_legal
L_898_Uni_5_0.jpg,"five hundred and thirteen thousand, eight hundred and fifty-nine dollars and one cents only",printed_legal
656_bg3_Daw_1734659818_967.jpg,seven Million two Four Twenty dollar,hand_font_generate_legal
585_0_0.1.jpg,"two hundred and sixty-five thousand,",scrabble_with_symbol
train_image_3224.png,In Fanny the pregnant girl is befriended by an old,IAM
train_image_2767.png,"They accept American nuclear bases , and also",IAM
452_bg6_Zey_1734659817_816.jpg,twenty twelve million three Cent,hand_font_generate_legal
468_bg5_May_1734659817_802.jpg,thirteen eight Eighteen sixteen Cent,hand_font_generate_legal
527_i_0.jpg,Two nineteen twenty eleven Cent,scrabble_generate_legal
37_bg7_Sum_1734659815_723.jpg,Only,hand_font_generate_legal
685_0_0.1.jpg,dollars and eighty-one cents only,scrabble_with_symbol
train_image_2534.png,evil word . THE Inland Revenue people have a,IAM
107_5_0.jpg,Nineteen,scrabble_generate_legal
322_i_0.jpg,seven nineteen Only,scrabble_generate_legal
839_bg5_mat_1734659819_417.jpg,eight one million Thirty Seventy nineteen Seventeen Only,hand_font_generate_legal
1176_bg6_Jen_1734659823_148.jpg,Twenty fourteen Twenty zeroes Thousand seven hundred eleven Nine Fifty Cents,hand_font_generate_legal
train_image_3333.png,on the not unfamiliar theme of the destructive,IAM
486_7_0.jpg,seventy eighteen Two nineteen cents,scrabble_generate_legal
train_image_3416.png,"and the world around him in complete ,",IAM
392_bgt_Sha_1734659816_453.jpg,Five Zeroes Nine cent,hand_font_generate_legal
train_image_2672.png,of the union would become easier in the context,IAM
train_image_3070.png,"the story , and the marriage of the central",IAM
61_bg4_Ott_1734659815_967.jpg,sixty,hand_font_generate_legal
1225_7_0.jpg,sixteen fourteen Twelve million Fifty nineteen eighteen Two ninety twelve Cents,scrabble_generate_legal
854_t_0.jpg,eight Sixty thirty Sixteen nineteen Sixty fifty Dollar,scrabble_generate_legal
L_643_Fut_5_0.jpg,"seven hundred and seventy-one thousand, three hundred and ten dollars and thirty-two cents only",printed_legal
1182_0_0.jpg,fifteen Eighty thirty forty Zeroes ninety fourteen twenty million Eleven only,scrabble_generate_legal
204_bg6_Mor_1734659815_406.jpg,forty Cents,hand_font_generate_legal
102_bg5_Mor_1734659815_660.jpg,Nineteen,hand_font_generate_legal
571_5_0.1.jpg,dollars and ninety-nine cents only,scrabble_with_symbol
857_bg4_Ott_1734659819_85.jpg,Eighteen eighty fifty seven Seven Nineteen Ten Dollars,hand_font_generate_legal
698_bg0_Lov_1734659818_872.jpg,thirteen eight Two Ten Thousand Seventy Cents,hand_font_generate_legal
31_4_0.1.jpg,dollars and twenty-nine cents only,scrabble_with_symbol
422_7_0.1.jpg,dollars and fifty-nine cents only,scrabble_with_symbol
826_0_0.jpg,million Thirty Thirteen one million zeroes thirteen only,scrabble_generate_legal
935_0_0.jpg,six Nine Zeroes Three fifteen Seventy eighty Eighteen Dollar,scrabble_generate_legal
L_89_Uni_0_0.jpg,"seven hundred and forty-four thousand, seven hundred and two dollars and fifty-two cents only",printed_legal
764_bg6_Bet_1734659819_332.jpg,Three forty Twenty ninety Ninety Nine dollars,hand_font_generate_legal
891_6_0.jpg,Sixty Million ninety ninety nineteen Fifty fifteen Cent,scrabble_generate_legal
1207_3_0.jpg,Three twelve Eleven sixteen six One Eighteen sixteen Five Twenty only,scrabble_generate_legal
L_843_Uni_7_0.jpg,"nine hundred and seven thousand, seven hundred and fifty-one dollars and thirty-eight cents only",printed_legal
592_bg7_Liu_1734659817_880.jpg,Sixteen four eighty ten thirty Dollars,hand_font_generate_legal
27_bgi_Apa_1734659815_516.jpg,Dollars,hand_font_generate_legal
767_4_0.jpg,eleven Hundred million Seven Fourteen six Dollars,scrabble_generate_legal
L_733_Uni_7_0.jpg,"four hundred and forty-five thousand, one hundred and forty-one dollars and thirty-four cents only",printed_legal
1211_i_0.jpg,forty Five Zeroes sixteen Sixty twenty thirteen Eight Thirteen Eighteen dollar,scrabble_generate_legal
749_5_0.1.jpg,"seventy-five thousand, six hundred and",scrabble_with_symbol
327_4_0.jpg,hundred Fifteen cents,scrabble_generate_legal
train_image_2748.png,further confusion within the movement . Unity,IAM
22_bg5_Lea_1734659815_670.jpg,seventeen,hand_font_generate_legal
857_6_0.jpg,three hundred Three eighteen Nineteen eight Eighteen cents,scrabble_generate_legal
1167_bg5_Jus_1734659822_267.jpg,million Thirteen thirteen three million seventeen eight Twenty four Sixty dollars,hand_font_generate_legal
36_5_0.jpg,Four,scrabble_generate_legal
train_image_3321.png,technical error in allowing Irene to speak,IAM
141_bg0_Lea_1734659815_495.jpg,Eighty dollars,hand_font_generate_legal
276_7_0.jpg,Eleven thirteen cents,scrabble_generate_legal
707_bg5_Bel_1734659818_736.jpg,Zeroes Fourteen Eleven Two eleven sixty cent,hand_font_generate_legal
89_3_0.jpg,thousand,scrabble_generate_legal
216_4_0.1.jpg,"nine hundred and ten thousand,",scrabble_with_symbol
583_5_0.jpg,seventy Hundred zeroes Million Eight only,scrabble_generate_legal
230_4_0.jpg,eighty sixteen dollars,scrabble_generate_legal
train_image_3046.png,the atmosphere of a city .,IAM
1029_5_0.jpg,Eight nine seventy Eight sixty fourteen Ninety Nine two only,scrabble_generate_legal
1019_bg5_Sha_1734659821_612.jpg,Seven three fifty zeroes Four twenty Thirteen seventeen twenty dollars,hand_font_generate_legal
101_bg7_Rad_1734659815_267.jpg,Dollars,hand_font_generate_legal
928_bgt_Sha_1734659820_273.jpg,seven nineteen Ninety Twenty Four four Six five Cents,hand_font_generate_legal
1138_3_0.jpg,Eighteen Two thousand twenty ninety ninety fifty sixteen six five dollar,scrabble_generate_legal
train_image_3204.png,"slatternly , promiscuous mother . In such",IAM
828_t_0.jpg,hundred Zeroes thirty Nineteen eighteen Thirteen Seventy Only,scrabble_generate_legal
564_t_0.jpg,Eight eighty nineteen One cents,scrabble_generate_legal
299_4_0.1.jpg,dollars and eighteen cents only,scrabble_with_symbol
811_bg7_Lov_1734659819_469.jpg,Hundred Eleven sixty Five zeroes nineteen Thirteen Only,hand_font_generate_legal
1136_bg7_Myn_1734659822_778.jpg,Zeroes sixteen Eight Zeroes Zeroes Sixteen sixteen thousand Ninety six cents,hand_font_generate_legal
724_bg0_Bet_1734659818_54.jpg,nineteen Fourteen Nine thirty ninety Two dollar,hand_font_generate_legal
898_0_0.1.jpg,"four hundred and twenty-three thousand,",scrabble_with_symbol
L_487_Fut_7_0.jpg,"eighty-two thousand, nine hundred and twenty-six dollars and twenty-nine cents only",printed_legal
L_448_Fut_4_0.jpg,"seven hundred and ninety-two thousand, seven hundred and thirteen dollars and ninety-seven cents only",printed_legal
1175_0_0.jpg,seventeen Nineteen Fifty twenty ten fifty One five Forty eleven only,scrabble_generate_legal
118_6_0.jpg,Eight Dollar,scrabble_generate_legal
849_7_0.jpg,Nineteen eighty Six nineteen Six nine Nineteen Dollar,scrabble_generate_legal
train_image_2849.png,the bones Doris Langley Moore has brought,IAM
L_497_Fut_4_0.jpg,"five hundred and five thousand, one hundred and seventeen dollars and seventy-eight cents only",printed_legal
298_bg4_Han_1734659816_449.jpg,Seven Forty Only,hand_font_generate_legal
282_bg4_Hou_1734659816_794.jpg,twelve fourteen Dollars,hand_font_generate_legal
train_image_3421.png,faith in the way in which Mr. Ferris mani-,IAM
L_458_Hel_4_0.jpg,"one hundred and sixteen thousand, one hundred and ninety dollars and forty-seven cents only",printed_legal
train_image_3164.png,to bear his child and sails away .,IAM
L_624_Uni_4_0.jpg,"five hundred and seventy-three thousand, three hundred and ninety-six dollars and fifty-three cents only",printed_legal
338_i_0.jpg,hundred two Dollars,scrabble_generate_legal
1152_7_0.jpg,eighty Four fourteen hundred Five eight eighty forty ninety four Dollars,scrabble_generate_legal
95_bg0_Sha_1734659815_821.jpg,dollars,hand_font_generate_legal
train_image_3236.png,instinct to the unborn child as much as to the,IAM
912_7_0.1.jpg,dollars and three cents only,scrabble_with_symbol
L_921_Fut_i_0.jpg,seven hundred and fifty-one thousand and seventeen dollars and ninety-three cents only,printed_legal
274_6_0.jpg,eight Seven cent,scrabble_generate_legal
987_bgt_Ree_1734659821_242.jpg,three Six thousand fifteen Seven Six Thirty million Only,hand_font_generate_legal
126_bgi_LaB_1734659815_882.jpg,nineteen dollars,hand_font_generate_legal
588_bg6_Bel_1734659817_387.jpg,seventeen Ninety five five Seven cent,hand_font_generate_legal
589_6_0.jpg,Seventeen Sixty Ninety eleven eight Only,scrabble_generate_legal
L_251_Hel_4_0.jpg,"six hundred and sixty-eight thousand, six hundred and forty-one dollars and twenty-seven cents only",printed_legal
366_5_0.1.jpg,"one hundred and eighty-three thousand,",scrabble_with_symbol
train_image_3494.png,"the editor , always comically abashed by",IAM
542_bg5_Rad_1734659817_445.jpg,Six One Eighteen five dollar,hand_font_generate_legal
781_bg6_Bet_1734659819_881.jpg,fifteen twenty eighty Twelve thirteen Nineteen cents,hand_font_generate_legal
train_image_3364.png,"them . Last night's play in the "" Play of the",IAM
558_bgt_Rut_1734659817_550.jpg,Million Fifteen One Thousand Only,hand_font_generate_legal
train_image_3231.png,shares her room and gives her his forlorn gift,IAM
